basis_of_record	specific_epithet	species_id	country_code	latitude	longitude	year	coordinate_precision
UNKNOWN	Ursus arctos	2433433	NO	62,99768	10,5795	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,67228	12,49183	2007	100
UNKNOWN	Ursus arctos	2433433	NO	63,90402	12,21611	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,05004	14,07056	2008	100
UNKNOWN	Ursus arctos	2433433	SE	64,48224	14,04298	2008	100
UNKNOWN	Ursus arctos	2433433	SE	64,486	14,02926	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,12236	11,13844	2008	100
UNKNOWN	Ursus arctos	2433433	NO	68,7618	18,60762	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,09357	11,08454	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,10337	11,23309	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,47916	10,2715	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,26268	10,93353	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,84192	10,07651	2009	100
UNKNOWN	Ursus arctos	2433433	US	44,42281	-110,58745	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	ES	42,54362	0,86714	1919	
OBSERVATION	Ursus arctos	2433433	US	44,56824	-110,3863	2013	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,02	-5,27	2007	7071
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,09	-5,89	2007	7071
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	65,4993	-141,7894	1936	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,5	-157,03333	1971	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60	-140	1966	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	69,68333	-146,88333	1984	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,66667	-152,35	1964	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,8869	-153,3561	1998	
UNKNOWN	Ursus arctos	2433433	NO	62,65178	11,88304	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,38783	10,51285	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,91252	11,36544	2010	100
UNKNOWN	Ursus arctos	2433433	NO	69,73219	29,60154	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,49976	12,47775	2011	100
UNKNOWN	Ursus arctos	2433433	NO	60,88183	8,57448	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,45166	12,21866	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,87929	11,05885	2011	100
UNKNOWN	Ursus arctos	2433433	NO	62,15353	9,20148	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,22587	13,94883	2011	100
UNKNOWN	Ursus arctos	2433433	NO	69,73052	29,52325	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,64525	12,5237	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,47068	14,04775	2011	100
UNKNOWN	Ursus arctos	2433433	NO	60,52734	9,37349	2012	100
UNKNOWN	Ursus arctos	2433433	NO	61,91174	9,3836	2012	100
UNKNOWN	Ursus arctos	2433433	NO	61,53887	10,39002	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,15023	12,54559	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,33493	11,99055	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,11111	12,39054	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,92956	11,20898	2002	50
UNKNOWN	Ursus arctos	2433433	NO	63,03799	11,12535	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,47909	10,72068	2003	50
UNKNOWN	Ursus arctos	2433433	NO	62,94685	11,11637	2003	50
UNKNOWN	Ursus arctos	2433433	NO	64,08758	12,23472	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,14356	10,81676	2003	100
UNKNOWN	Ursus arctos	2433433	NO	63,28716	11,86786	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,54058	9,31647	2004	50
UNKNOWN	Ursus arctos	2433433	NO	60,97838	11,09918	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,24343	9,98379	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,23584	13,96903	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,06011	10,98043	2004	100
UNKNOWN	Ursus arctos	2433433	NO	60,57429	10,22796	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,19957	14,04657	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,30244	11,86738	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,7935	10,93832	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,66219	12,58705	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,05338	11,47721	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,14748	10,48513	2005	50
UNKNOWN	Ursus arctos	2433433	NO	62,64305	11,94088	2005	50
UNKNOWN	Ursus arctos	2433433	NO	61,81329	11,05916	2006	100
UNKNOWN	Ursus arctos	2433433	NO	63,93022	12,08697	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,23681	10,69714	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,88012	10,29135	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,86535	11,18353	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,44642	20,56982	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,11839	10,74815	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,67675	30,44208	2007	50
UNKNOWN	Ursus arctos	2433433	NO	68,71162	18,70434	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,09804	10,83809	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,51949	9,02705	2008	50
UNKNOWN	Ursus arctos	2433433	NO	61,03988	11,07177	2008	100
UNKNOWN	Ursus arctos	2433433	NO	60,63158	9,33449	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,38962	11,20947	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,33166	12,63467	2008	100
UNKNOWN	Ursus arctos	2433433	NO	60,6018	9,39261	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,16199	11,21532	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,89185	10,71429	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,64636	12,55286	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,61367	10,22556	2009	100
UNKNOWN	Ursus arctos	2433433	NO	69,7771	29,31679	2009	50
UNKNOWN	Ursus arctos	2433433	NO	69,71841	29,58698	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,76663	12,71415	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,05789	10,88395	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,80075	10,10818	2009	100
PRESERVED_SPECIMEN	Ursus arctos	2433433	MN	42,91814	98,83546	2013	
OBSERVATION	Ursus arctos	2433433	EE	58,59396	26,39812	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,32563	27,25612	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,31147	27,79061	1986	
UNKNOWN	Ursus arctos	2433433	US	44,42281	-110,58745	2000	
OBSERVATION	Ursus arctos	2433433	EE	59,32341	24,68632	2008	
OBSERVATION	Ursus arctos	2433433	EE	59,1524	26,06757	2008	
OBSERVATION	Ursus arctos	2433433	EE	58,22388	25,21294	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,68454	26,56878	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,04377	26,56428	1986	
UNKNOWN	Ursus arctos	2433433	NO	61,12382	11,22861	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,87874	13,17176	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,21461	10,33947	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,32196	12,58114	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,15929	13,71746	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,77806	10,95061	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,20535	11,07279	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,32922	12,7113	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,0569	12,35605	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,63141	13,95719	2011	100
UNKNOWN	Ursus arctos	2433433	NO	63,90288	12,47288	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,08303	12,12423	2011	200
UNKNOWN	Ursus arctos	2433433	NO	60,14868	12,27109	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,2787	11,93086	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,19104	13,97893	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,08946	11,68982	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,98925	10,57798	2003	50
UNKNOWN	Ursus arctos	2433433	NO	62,09528	11,49405	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,87788	11,15095	2003	50
UNKNOWN	Ursus arctos	2433433	NO	62,51566	11,16771	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,2756	10,22355	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,10528	10,54722	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,52495	9,30695	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,20169	13,96206	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,1722	10,8666	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,5672	9,28016	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,88495	11,07159	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,28222	11,04679	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,32703	12,5709	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,32849	11,6342	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,1238	11,09196	2005	100
UNKNOWN	Ursus arctos	2433433	NO	65,6384	13,83762	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,78035	12,79536	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,16518	13,75245	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,30355	10,63912	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,68924	11,14915	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,56015	14,2332	2006	100
UNKNOWN	Ursus arctos	2433433	NO	69,7157	29,50563	2007	50
UNKNOWN	Ursus arctos	2433433	NO	63,00845	10,93157	2007	100
UNKNOWN	Ursus arctos	2433433	NO	59,64821	7,95329	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,31726	10,78677	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,78257	12,78964	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,75483	29,60674	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,68409	12,55365	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,10195	11,41868	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,22881	10,04521	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,01209	10,55119	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,13401	14,08087	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,7802	12,72593	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,90964	10,30211	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,72706	11,11966	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,13464	9,87929	2009	100
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	49,4284	-115,1766	1937	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	62	-147	1973	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57	-154	1965	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	56,8355	-157,8042	1970	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	DE	50,617	11,4	2000	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	DE	48,553	10,1538	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	65,343	-146,704	1987	
PRESERVED_SPECIMEN	Ursus arctos	2433433	IN	34,5	76		
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	HU	48,333	20,533	2000	
UNKNOWN	Ursus arctos	2433433	NO	61,57059	9,48608	2009	100
UNKNOWN	Ursus arctos	2433433	NO	60,58006	11,76522	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,02172	9,58434	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,68032	10,4964	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,0019	11,37363	2010	100
UNKNOWN	Ursus arctos	2433433	NO	63,10236	11,12387	2011	100
UNKNOWN	Ursus arctos	2433433	NO	69,72257	29,51627	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,68083	10,50679	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,12121	11,29405	2012	200
UNKNOWN	Ursus arctos	2433433	NO	63,34623	11,78778	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,82546	11,38879	2002	100
UNKNOWN	Ursus arctos	2433433	NO	60,4967	12,24369	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,26805	12,05689	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,16527	14,0169	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,43857	13,53555	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,22932	13,83073	2003	50
UNKNOWN	Ursus arctos	2433433	NO	62,22392	10,85044	2003	100
UNKNOWN	Ursus arctos	2433433	NO	63,28659	11,89574	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,27539	10,95962	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,1236	10,99927	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,06514	11,00484	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,05688	10,95616	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,79437	10,94027	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,23436	13,92366	2005	50
UNKNOWN	Ursus arctos	2433433	NO	64,68314	12,49711	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,75272	12,81506	2005	50
UNKNOWN	Ursus arctos	2433433	NO	64,66498	12,59309	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,1695	12,15351	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,26687	11,63656	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,91263	12,37209	2006	100
UNKNOWN	Ursus arctos	2433433	NO	63,63534	11,79187	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,67365	11,15249	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,6355	11,08088	2006	100
UNKNOWN	Ursus arctos	2433433	NO	60,50269	9,49883	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,83349	12,36505	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,65434	13,57209	2007	100
UNKNOWN	Ursus arctos	2433433	NO	68,73821	18,12926	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,01757	12,70018	2007	100
UNKNOWN	Ursus arctos	2433433	NO	70,38471	30,63254	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,083	10,88729	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,72259	11,77978	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,58399	11,19671	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,29257	12,79416	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,50358	10,49576	2009	100
UNKNOWN	Ursus arctos	2433433	NO	60,996	11,06335	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,59558	10,16592	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,11984	11,09811	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,04691	10,0082	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,09222	11,25068	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,68469	11,98819	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,09611	10,23346	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,0932	11,04927	2009	100
OBSERVATION	Ursus arctos	2433433	EE	58,41095	25,88764	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,13405	26,73787	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	IR	33,4	50,2208		
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	55,71667	-159,83333	1906	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,71306	-134,28806	1907	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,68333	-135,68333	2001	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	68	-147	1973	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,1	-5,4	2007	7071
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,76	-4,65	2007	7071
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	53,15	-118,01667	1951	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	65,009	-145,573	1988	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	59,41389	-134,4528	1929	
OBSERVATION	Ursus arctos	2433433	FR	42,8917	-0,36426		10-20km
OBSERVATION	Ursus arctos	2433433	FR	42,8917	-0,36426		10km
UNKNOWN	Ursus arctos	2433433	NO	61,90536	10,40339	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,07797	10,86104	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,90853	10,41438	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,97459	10,16741	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,30943	10,37646	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,4669	10,54858	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,54305	10,24418	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,73127	11,42601	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,11824	11,14091	2011	20
UNKNOWN	Ursus arctos	2433433	NO	64,01366	12,68963	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,09548	11,16753	2011	50
UNKNOWN	Ursus arctos	2433433	NO	64,4282	13,48626	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,44762	10,89888	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,77904	11,43124	2002	50
UNKNOWN	Ursus arctos	2433433	NO	63,83507	12,27378	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,70781	11,7484	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,4256	11,45371	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,81945	12,0061	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,94229	10,53057	2003	50
UNKNOWN	Ursus arctos	2433433	NO	61,04461	10,99614	2003	100
UNKNOWN	Ursus arctos	2433433	NO	65,42048	14,17767	2003	100
UNKNOWN	Ursus arctos	2433433	NO	68,77414	18,5195	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,27643	10,23105	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,19992	13,96624	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,18465	13,73628	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,09502	11,10692	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,0156	11,07388	2004	100
UNKNOWN	Ursus arctos	2433433	NO	63,81189	12,05516	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,3335	11,65464	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,17524	14,03095	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,81393	12,02176	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,13349	11,15409	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,25679	7,86971	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,49786	12,2194	2005	100
UNKNOWN	Ursus arctos	2433433	NO	65,59269	13,80877	2005	50
UNKNOWN	Ursus arctos	2433433	NO	64,09266	12,31427	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,94141	11,84682	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,64951	12,21145	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,5857	10,18488	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,65105	12,565	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,65246	12,59629	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,89406	10,42514	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,72613	10,01031	2006	50
UNKNOWN	Ursus arctos	2433433	NO	64,20182	14,05449	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,68344	10,20904	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,07751	11,13541	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,16781	13,75319	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,598	11,06656	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,83368	12,37558	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,43672	13,52941	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,40965	29,94972	2007	50
UNKNOWN	Ursus arctos	2433433	NO	65,52186	13,94519	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,50895	13,96668	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,44971	11,98268	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,14272	10,91872	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,89704	13,20648	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,0905	10,92854	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,06852	11,0458	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,35261	9,72755	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,01209	10,55119	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,28092	10,5907	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,06437	10,93437	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,86327	10,43605	2009	100
UNKNOWN	Ursus arctos	2433433	NO	60,90632	11,43193	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,03842	11,72286	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,12834	9,86074	2009	100
OBSERVATION	Ursus arctos	2433433	EE	59,40012	26,03135	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,40074	25,03236	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,22409	26,91237	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,22261	27,61335	1986	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,84	-6,86	2007	7071
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,35	-153,98333	1965	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	61,60613	-149,11573	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,25	-154,28333	1998	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	59,81667	-151,75	2003	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,04083	-143,51111	1955	
OBSERVATION	Ursus arctos	2433433	EE	57,96524	27,59154	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,10232	23,88107	1986	
UNKNOWN	Ursus arctos	2433433	NO	65,54115	14,14111	2009	50
UNKNOWN	Ursus arctos	2433433	NO	64,33024	12,62756	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,91364	13,19349	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,25442	10,06306	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,90699	10,38957	2010	100
UNKNOWN	Ursus arctos	2433433	NO	69,75448	29,61117	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,78284	9,01468	2010	100
UNKNOWN	Ursus arctos	2433433	NO	59,65708	8,50275	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,17335	11,16648	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,2699	10,96886	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,33392	12,75357	2010	100
UNKNOWN	Ursus arctos	2433433	NO	63,94359	11,94523	2011	100
UNKNOWN	Ursus arctos	2433433	NO	59,43646	7,98619	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,60625	13,88224	2011	100
UNKNOWN	Ursus arctos	2433433	NO	60,49124	12,28422	2002	100
UNKNOWN	Ursus arctos	2433433	NO	69,72664	29,51984	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,6704	12,22279	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,11905	13,83372	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,16683	13,75149	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,29325	10,69466	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,78255	12,82254	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,37471	10,96102	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,75876	11,89133	2004	100
UNKNOWN	Ursus arctos	2433433	NO	60,98441	10,9369	2004	100
UNKNOWN	Ursus arctos	2433433	NO	65,43595	14,18203	2004	50
UNKNOWN	Ursus arctos	2433433	NO	61,10522	10,77172	2004	100
UNKNOWN	Ursus arctos	2433433	NO	65,39699	14,04519	2004	50
UNKNOWN	Ursus arctos	2433433	NO	61,05446	10,99862	2004	100
UNKNOWN	Ursus arctos	2433433	NO	65,45343	13,61066	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,17569	13,75385	2005	50
UNKNOWN	Ursus arctos	2433433	NO	65,3781	14,21913	2005	50
UNKNOWN	Ursus arctos	2433433	NO	62,92952	11,17189	2005	100
UNKNOWN	Ursus arctos	2433433	NO	68,78149	18,13213	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,81307	11,0136	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,15091	14,01741	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,92818	12,07494	2006	100
UNKNOWN	Ursus arctos	2433433	NO	63,65058	12,01566	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,86679	13,14291	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,79426	10,45908	2006	50
UNKNOWN	Ursus arctos	2433433	NO	70,06158	28,07233	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,47442	14,1687	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,67167	11,15089	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,03124	10,6055	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,32197	10,67371	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,40447	11,01344	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,18553	13,73418	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,44608	13,94667	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,65936	13,62837	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,36859	11,26728	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,18561	10,80413	2008	100
UNKNOWN	Ursus arctos	2433433	NO	63,53676	11,82649	2008	100
UNKNOWN	Ursus arctos	2433433	SE	64,48049	14,04929	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,16081	11,44898	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,83345	11,05189	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,89039	13,19972	2008	100
UNKNOWN	Ursus arctos	2433433	NO	63,09502	10,96819	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,83052	10,14142	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,17182	11,17973	2009	100
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	62,11169	-147,19075	1957	
